frame_idx,time_s,TIPL_present,TIPL_x,TIPL_y,TIPL_w,TIPL_h,TIPL_conf,TIPL_area,TIPR_present,TIPR_x,TIPR_y,TIPR_w,TIPR_h,TIPR_conf,TIPR_area,TIPandCircle_present,TIPandCircle_x,TIPandCircle_y,TIPandCircle_w,TIPandCircle_h,TIPandCircle_conf,TIPandCircle_area,dist_TIPL_TIPR,dist_TIPL_CIRCLE,dist_TIPR_CIRCLE,iou_TIPL_TIPR,mask_iou_TIPL_TIPR,mask_overlap_area_TIPL_TIPR,mask_overlap_frac_TIPL_TIPR,tip_pair_dropped_this_frame,time_since_both_present,TIPL_track_state,TIPR_track_state,dist_TIPL_TIPR_tracked,TIPL_speed,TIPR_speed,TIPandCircle_speed,label_collision,label_near_miss,label_severity,dist_TIPL_TIPR_smooth,dist_TIPL_TIPR_delta,dist_TIPL_TIPR_rollmin_1s,iou_TIPL_TIPR_rollmax_1s,mask_iou_TIPL_TIPR_rollmax_1s,mask_overlap_frac_TIPL_TIPR_rollmax_1s,combined_tip_speed
3960,64.783,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1332.8887939453125,704.529541015625,278.54248046875,96.814453125,0.988667905330658,4177.0,1,980.6471557617188,383.62023162841797,355.7720947265625,287.13868713378906,0.9812180995941162,20431.0,-1.0,-1.0,476.50493861201056,0.0,0.0,0.0,0.0,0,14.330834344079165,2,0,-1.0,0.0,9.254036266895474,3.1291335484940204,0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,9.254036266895474
3972,64.98,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1336.3974609375,704.420654296875,280.064208984375,97.3746337890625,0.9884989857673645,4179.0,1,978.6162109375,383.2706832885742,360.971923828125,287.55421447753906,0.9819284677505493,16311.0,-1.0,-1.0,480.77513114781107,0.0,0.0,0.0,0.0,0,14.527147143313115,2,0,-1.0,0.0,17.881443161405524,10.497562559190179,0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,17.881443161405524
3984,65.176,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1336.711669921875,704.5283203125,279.859375,97.547119140625,0.9890437126159668,4181.0,1,978.79248046875,383.01195526123047,360.675537109375,287.27626037597656,0.9815841317176819,16374.0,-1.0,-1.0,481.12256148985904,0.0,0.0,0.0,0.0,0,14.72345994254708,2,0,-1.0,0.0,1.691909184345464,1.5947371232411178,0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.691909184345464
3996,65.372,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1335.83203125,704.5897827148438,278.13330078125,97.70703125,0.9895443320274353,4168.0,1,980.4720458984375,383.5967712402344,356.083251953125,286.92657470703125,0.9817243814468384,20445.0,-1.0,-1.0,478.8707890491979,0.0,0.0,0.0,0.0,0,14.919772741781046,2,0,-1.0,0.0,4.491726069176441,9.059360277209734,0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4.491726069176441
4008,65.568,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1335.5731201171875,704.61376953125,278.280517578125,97.90283203125,0.9903208613395691,4179.0,1,980.8588256835938,383.67144775390625,355.1219482421875,287.5045166015625,0.9818609952926636,20491.0,-1.0,-1.0,478.3578206566234,0.0,0.0,0.0,0.0,0,15.116085541014996,2,0,-1.0,0.0,1.3245182628050962,2.006607904245282,0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.3245182628050962
4020,65.765,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1336.043701171875,703.967529296875,280.23583984375,97.928955078125,0.9904093742370605,4205.0,1,980.4295654296875,384.23194122314453,356.788818359375,287.41148376464844,0.9818941950798035,20473.0,-1.0,-1.0,478.2177953825194,0.0,0.0,0.0,0.0,0,15.312398340248961,2,0,-1.0,0.0,4.072176644257775,3.596233945062014,0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4.072176644257775
4032,65.961,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1333.04345703125,703.93212890625,283.48974609375,98.24169921875,0.9876943826675415,4209.0,1,980.0947875976562,383.6734313964844,357.1436767578125,284.13458251953125,0.9818706512451172,20414.0,-1.0,-1.0,476.59038658537355,0.0,0.0,0.0,0.0,0,15.508711139482926,2,0,-1.0,0.0,15.284041553469725,3.3169516312751877,0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,15.284041553469725
4044,66.157,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1331.93115234375,703.886962890625,284.16845703125,98.32666015625,0.9872387051582336,4251.0,1,980.4071044921875,382.53582763671875,355.550048828125,280.730712890625,0.98130863904953,20247.0,-1.0,-1.0,476.2727247564382,0.0,0.0,0.0,0.0,0,15.705023938716892,2,0,-1.0,0.0,5.670650691835273,6.0092701150219385,0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,5.670650691835273
4056,66.354,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1333.97021484375,702.708984375,285.80078125,98.7471923828125,0.9845066666603088,4255.0,1,977.7077026367188,379.0452880859375,360.7198486328125,276.9560546875,0.9867241978645325,16977.0,-1.0,-1.0,481.33269772535044,0.0,0.0,0.0,0.0,0,15.901336737950842,2,0,-1.0,0.0,11.99549533021995,22.47716125761753,0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,11.99549533021995
4068,66.55,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1335.9735107421875,701.2262573242188,293.61279296875,93.5081787109375,0.9781278371810913,4215.0,1,975.3648071289062,379.83556365966797,368.3861083984375,287.48963928222656,0.9841035604476929,6126.0,-1.0,-1.0,483.04307788833125,0.0,0.0,0.0,0.0,0,16.097649537184807,2,0,-1.0,0.0,12.695672494302238,12.595147653574656,0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,12.695672494302238
4080,66.746,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1311.5499267578125,681.608154296875,285.2421875,84.3251953125,0.971382200717926,4047.0,1,975.31591796875,379.2178421020508,366.955078125,289.18260192871094,0.9839805960655212,19285.0,-1.0,-1.0,452.2092541906309,0.0,0.0,0.0,0.0,0,16.293962336418772,2,0,-1.0,0.0,159.57700147633278,3.1564584167466045,0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,159.57700147633278
4092,66.943,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1299.86865234375,676.91259765625,284.8330078125,90.611083984375,0.9728057384490967,4041.0,1,974.4817504882812,378.5503616333008,367.5272216796875,283.61351013183594,0.983916699886322,13579.0,-1.0,-1.0,441.471018056355,0.0,0.0,0.0,0.0,0,16.490275135652723,2,0,-1.0,0.0,64.13079129007546,5.442065524048856,0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,64.13079129007546
4104,67.139,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1299.2635498046875,676.260498046875,285.14111328125,90.628662109375,0.9733031392097473,4028.0,1,971.5722045898438,377.9900436401367,373.6944580078125,281.31068420410156,0.9859344363212585,10607.0,-1.0,-1.0,443.11046218828557,0.0,0.0,0.0,0.0,0,16.68658793488669,2,0,-1.0,0.0,4.531528733305113,15.093297715589124,0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4.531528733305113
4116,67.335,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1299.7335205078125,676.982177734375,285.913330078125,90.098388671875,0.9746529459953308,4079.0,1,971.1158447265625,377.795166015625,374.001953125,280.4599609375,0.986032247543335,11060.0,-1.0,-1.0,444.41247149136825,0.0,0.0,0.0,0.0,0,16.882900734120653,2,0,-1.0,0.0,4.38696103340565,2.527738296378595,0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4.38696103340565
4128,67.532,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1303.907958984375,679.89453125,288.68798828125,91.09326171875,0.973236083984375,4068.0,1,970.4891357421875,378.444091796875,374.80810546875,281.9813232421875,0.9844017624855042,10771.0,-1.0,-1.0,449.48913127982,0.0,0.0,0.0,0.0,0,17.07921353335462,2,0,-1.0,0.0,25.927828529038695,4.595455762210892,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,25.927828529038695
4140,67.728,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1299.653564453125,684.0360107421875,290.47705078125,92.110595703125,0.968162477016449,4240.0,1,980.7724609375,388.2169189453125,350.04736328125,289.1170654296875,0.9774052500724792,18738.0,-1.0,-1.0,434.9644735502782,0.0,0.0,0.0,0.0,0,17.27552633258857,2,0,-1.0,0.0,30.24416316179025,72.26444066089864,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,30.24416316179025
4152,67.924,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1210.64599609375,675.24462890625,372.4970703125,90.6380615234375,0.7055523991584778,5040.0,1,982.8803100585938,385.0595016479492,349.1024169921875,298.06080627441406,0.9790128469467163,20198.0,-1.0,-1.0,368.8964838772275,0.0,0.0,0.0,0.0,0,17.471839131822534,2,0,-1.0,0.0,455.6029075982444,19.338296313829055,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,455.6029075982444
4164,68.121,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1249.639404296875,670.5588989257812,272.14208984375,93.5611572265625,0.7847396731376648,4139.0,1,980.5309448242188,385.96656036376953,353.9788818359375,294.23277282714844,0.9781749248504639,20365.0,-1.0,-1.0,391.678646504939,0.0,0.0,0.0,0.0,0,17.6681519310565,2,0,-1.0,0.0,200.0579426189507,12.828439602424906,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,200.0579426189507
4176,68.317,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1291.1644287109375,688.8941650390625,265.76220703125,88.90966796875,0.9574527144432068,3813.0,1,970.389892578125,380.6637268066406,375.130126953125,290.72283935546875,0.9794352054595947,20131.0,-1.0,-1.0,444.86212030714853,0.0,0.0,0.0,0.0,0,17.86446473029045,2,0,-1.0,0.0,231.2270876544026,58.293797731319856,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,231.2270876544026
4188,68.513,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1308.9169921875,701.1016235351562,283.693115234375,93.5682373046875,0.9759356379508972,3958.0,1,970.0078125,378.37657928466797,375.0498046875,288.51966857910156,0.9811763167381287,20251.0,-1.0,-1.0,467.9859893874322,0.0,0.0,0.0,0.0,0,18.060777529524415,2,0,-1.0,0.0,109.74696426915936,11.811976454336607,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,109.74696426915936
4200,68.709,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1285.6199951171875,686.2896728515625,257.351806640625,88.7412109375,0.9590948224067688,3692.0,1,976.335205078125,376.47521209716797,361.68505859375,290.05799865722656,0.9806057810783386,20215.0,-1.0,-1.0,437.76943867981834,0.0,0.0,0.0,0.0,0,18.25709032875838,2,0,-1.0,0.0,140.6273811381565,33.65495007812314,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,140.6273811381565
4212,68.906,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1270.310546875,682.1918334960938,243.04638671875,92.1668701171875,0.7686980962753296,3504.0,1,969.9913940429688,379.0382614135742,372.2706298828125,274.94203186035156,0.9776329398155212,19897.0,-1.0,-1.0,426.7243628200062,0.0,0.0,0.0,0.0,0,18.453403127992345,2,0,-1.0,0.0,80.73029839228234,34.85261464413574,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,80.73029839228234
4224,69.102,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1292.44140625,703.08642578125,269.7626953125,101.6871337890625,0.9772443771362305,3842.0,1,974.2552490234375,377.5414352416992,364.85986328125,281.70301818847656,0.9789415597915649,20016.0,-1.0,-1.0,455.21640075463336,0.0,0.0,0.0,0.0,0,18.649715927226296,2,0,-1.0,0.0,155.03902514167433,23.019152640773463,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,155.03902514167433
4236,69.298,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1305.93017578125,706.8011474609375,282.97021484375,163.186767578125,0.9783250689506531,4625.0,1,968.15869140625,378.6885070800781,376.287841796875,281.35369873046875,0.9787957072257996,19934.0,-1.0,-1.0,470.9007118646032,0.0,0.0,0.0,0.0,0,18.84602872646026,2,0,-1.0,0.0,71.26854617595916,31.600233690170473,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,71.26854617595916
4248,69.495,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1302.42822265625,700.2123413085938,272.7626953125,178.8782958984375,0.9829248785972595,4621.0,1,968.75,378.2773742675781,375.35546875,280.76861572265625,0.9789299964904785,19964.0,-1.0,-1.0,463.66289400677056,0.0,0.0,0.0,0.0,0,19.042341525694226,2,0,-1.0,0.0,38.008922834522835,3.6685925396509047,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,38.008922834522835
4260,69.691,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1295.07568359375,710.5409545898438,267.6943359375,170.0699462890625,0.9756385087966919,4491.0,1,974.21142578125,377.3178405761719,365.119140625,282.34588623046875,0.9792361855506897,19993.0,-1.0,-1.0,462.59216990188565,0.0,0.0,0.0,0.0,0,19.23865432492819,2,0,-1.0,0.0,64.58229563952642,28.246129642073697,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,64.58229563952642
4272,69.887,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1287.98291015625,731.3878784179688,267.45263671875,170.9532470703125,0.9773505926132202,4669.0,1,968.6246337890625,377.12841796875,375.39208984375,280.535888671875,0.9804147481918335,19981.0,-1.0,-1.0,476.9585663367338,0.0,0.0,0.0,0.0,0,19.434967124162142,2,0,-1.0,0.0,112.17038832021684,28.474976259839607,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,112.17038832021684
4284,70.084,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1256.1044921875,720.6038818359375,259.458984375,164.979736328125,0.9521573185920715,4519.0,1,968.7918701171875,376.8423767089844,375.134521484375,280.82330322265625,0.9794538617134094,19983.0,-1.0,-1.0,448.01843177269666,0.0,0.0,0.0,0.0,0,19.631279923396107,2,0,-1.0,0.0,171.4256797589252,1.6878273249856748,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,171.4256797589252
4296,70.28,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1097.4726257324219,680.9713134765625,518.0523071289062,199.29248046875,0.8933435082435608,8826.0,1,976.567626953125,378.4660339355469,360.30517578125,286.26055908203125,0.9796094298362732,20084.0,-1.0,-1.0,325.77210267303394,0.0,0.0,0.0,0.0,0,19.827592722630072,2,0,-1.0,0.0,832.8943795762566,40.46331339571666,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,832.8943795762566
4308,70.476,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1129.5732727050781,684.3841552734375,465.62298583984375,192.5263671875,0.8568706512451172,8021.0,1,977.3038940429688,380.59539794921875,359.0240478515625,286.466796875,0.9789567589759827,20138.0,-1.0,-1.0,339.81402671864197,0.0,0.0,0.0,0.0,0,20.023905521864023,2,0,-1.0,0.0,164.43939834271356,11.476889043017259,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,164.43939834271356
4320,70.673,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1277.57177734375,713.0276489257812,255.224609375,160.9288330078125,0.9444180130958557,4407.0,1,977.7183837890625,381.4427490234375,358.47607421875,284.9512939453125,0.9789921641349792,20039.0,-1.0,-1.0,447.0577182752912,0.0,0.0,0.0,0.0,0,20.220218321097988,2,0,-1.0,0.0,767.8808597328457,4.805061491362073,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,767.8808597328457
4332,70.869,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1280.557373046875,715.030517578125,260.72607421875,161.46240234375,0.9597234725952148,4400.0,1,975.267578125,381.1556396484375,363.890625,285.31884765625,0.9784507751464844,20155.0,-1.0,-1.0,452.4094307107271,0.0,0.0,0.0,0.0,0,20.416531120331953,2,0,-1.0,0.0,18.313489532100732,12.569560677409235,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,18.313489532100732
4344,71.065,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1132.5073547363281,682.87451171875,455.93353271484375,190.158935546875,0.9113739728927612,7649.0,1,975.72509765625,381.5864944458008,362.89501953125,282.25755310058594,0.9788414835929871,20021.0,-1.0,-1.0,339.6397289590672,0.0,0.0,0.0,0.0,0,20.61284391956592,2,0,-1.0,0.0,771.7370984508531,3.2013114593668943,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,771.7370984508531
4356,71.262,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1122.2348327636719,682.8250732421875,462.58697509765625,193.189697265625,0.8862077593803406,8083.0,1,973.8993530273438,382.1331787109375,365.5726318359375,277.8961181640625,0.978515625,19944.0,-1.0,-1.0,335.28947192746597,0.0,0.0,0.0,0.0,0,20.80915671879987,2,0,-1.0,0.0,52.32792246921651,9.708154693203422,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,52.32792246921651
4368,71.458,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1263.660888671875,712.6409912109375,245.31298828125,157.377685546875,0.8324393630027771,4291.0,1,976.2874755859375,382.14513397216797,361.644775390625,284.33058166503906,0.9784913063049316,20090.0,-1.0,-1.0,437.9623159595469,0.0,0.0,0.0,0.0,0,21.005469518033834,2,0,-1.0,0.0,736.2476344625125,12.165037086446743,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,736.2476344625125
4380,71.654,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1119.3791198730469,685.2767333984375,437.98004150390625,191.402099609375,0.5488351583480835,7397.0,1,978.6378173828125,381.0298156738281,356.270751953125,285.61981201171875,0.9788655042648315,19969.0,-1.0,-1.0,335.2227635044686,0.0,0.0,0.0,0.0,0,21.2017823172678,2,0,-1.0,0.0,748.0601172788098,13.252044628906761,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,748.0601172788098
4392,71.85,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1128.0721435546875,685.0478515625,453.0107421875,191.10107421875,0.6202945113182068,7423.0,1,977.630615234375,380.95557403564453,358.166015625,286.29307556152344,0.97789067029953,20043.0,-1.0,-1.0,339.2709340553969,0.0,0.0,0.0,0.0,0,21.39809511650175,2,0,-1.0,0.0,44.29683826427664,5.144517574384636,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,44.29683826427664
4404,72.047,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1230.426025390625,687.4171142578125,208.4267578125,152.0478515625,0.9678292870521545,3100.0,1,975.940185546875,381.0414733886719,361.9189453125,287.06939697265625,0.9786099195480347,20145.0,-1.0,-1.0,398.28265842107083,0.0,0.0,0.0,0.0,0,21.594407915735715,2,0,-1.0,0.0,521.5212666760119,8.622009258281585,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,521.5212666760119
4416,72.243,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1226.17138671875,676.2741088867188,202.6328125,140.7767333984375,0.9329214692115784,3052.0,1,974.949462890625,380.03973388671875,363.873779296875,288.78076171875,0.9801093339920044,20219.0,-1.0,-1.0,388.4163487078587,0.0,0.0,0.0,0.0,0,21.79072071496968,2,0,-1.0,0.0,60.75832455662668,7.176837401183194,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,60.75832455662668
4428,72.439,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1245.72216796875,685.1177978515625,224.8515625,123.591552734375,0.9541377425193787,3189.0,1,975.7020263671875,380.7568664550781,362.66259765625,286.39593505859375,0.9792141318321228,20174.0,-1.0,-1.0,406.8740019109888,0.0,0.0,0.0,0.0,0,21.987033514203645,2,0,-1.0,0.0,109.30492678214367,5.295293987367548,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,109.30492678214367
4440,72.636,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1284.95068359375,710.2131958007812,253.9716796875,123.6475830078125,0.9538968205451965,3587.0,1,974.2346801757812,380.1508483886719,365.2401123046875,279.75482177734375,0.9791688323020935,19985.0,-1.0,-1.0,453.3051819240843,0.0,0.0,0.0,0.0,0,22.183346313437596,2,0,-1.0,0.0,237.21746573745293,8.086915584671145,0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,237.21746573745293
4452,72.832,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1307.396728515625,714.429931640625,259.62255859375,148.0458984375,0.9722991585731506,4227.0,1,966.6797485351562,378.6512145996094,374.5750732421875,269.45208740234375,0.9778429865837097,19586.0,-1.0,-1.0,478.36743959504764,0.0,0.0,0.0,0.0,0,22.37965911267156,2,0,-1.0,0.0,116.33826632064147,39.23498839802209,0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,116.33826632064147
4464,73.028,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1298.82080078125,712.2210083007812,261.909912109375,155.6705322265625,0.9827643036842346,4269.0,1,965.6439208984375,376.8396301269531,374.3427734375,262.36834716796875,0.9747820496559143,19276.0,-1.0,-1.0,472.74464789590417,0.0,0.0,0.0,0.0,0,22.575971911905526,2,0,-1.0,0.0,45.11085736753765,10.630026672158182,0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,45.11085736753765
4476,73.225,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1268.7763671875,708.4786376953125,267.58935546875,148.6326904296875,0.9693819880485535,4278.0,1,967.257568359375,375.64825439453125,372.2392578125,257.040283203125,0.9746084809303284,19050.0,-1.0,-1.0,449.0987086319669,0.0,0.0,0.0,0.0,0,22.772284711139477,2,0,-1.0,0.0,154.22638596444682,10.217368217326445,0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,154.22638596444682
4488,73.421,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1221.5352783203125,696.0450439453125,263.867919921875,142.366455078125,0.9797771573066711,4140.0,1,964.4922485351562,376.64307403564453,375.2410888671875,260.65538024902344,0.9743806719779968,19127.0,-1.0,-1.0,409.9862650666595,0.0,0.0,0.0,0.0,0,22.968597510373442,2,0,-1.0,0.0,248.8371653329231,14.970085886333187,0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,248.8371653329231
4500,73.617,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1073.4702453613281,667.1854248046875,434.85443115234375,177.652587890625,0.9552867412567139,7499.0,1,966.6463623046875,375.32318115234375,373.724853515625,256.59552001953125,0.9725541472434998,19007.0,-1.0,-1.0,310.7972188760364,0.0,0.0,0.0,0.0,0,23.164910309607407,2,0,-1.0,0.0,768.4234373521582,12.868881034134564,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,768.4234373521582
4512,73.814,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1050.3827819824219,653.9489135742188,419.16021728515625,173.6168212890625,0.9195391535758972,7120.0,1,965.613525390625,373.7767333984375,373.949951171875,251.3670654296875,0.9709244966506958,18650.0,-1.0,-1.0,292.71535218976186,0.0,0.0,0.0,0.0,0,23.361223108841372,2,0,-1.0,0.0,135.56277276683116,9.472830131817076,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,135.56277276683116
4524,74.01,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1071.89697265625,664.1278686523438,444.048583984375,174.32763671875,0.8857102394104004,7548.0,1,963.8732299804688,375.1451110839844,374.2965087890625,256.74493408203125,0.9712808728218079,18766.0,-1.0,-1.0,308.5128249416814,0.0,0.0,0.0,0.0,0,23.557535908075323,2,0,-1.0,0.0,121.2384643898361,11.277102513595748,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,121.2384643898361
4536,74.206,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1224.781005859375,696.259033203125,268.534423828125,136.20166015625,0.9770734310150146,4331.0,1,963.2978515625,377.2063903808594,374.834228515625,257.8765869140625,0.9727492332458496,18940.0,-1.0,-1.0,412.5142771746398,0.0,0.0,0.0,0.0,0,23.753848707309288,2,0,-1.0,0.0,795.7912288313618,10.901366248543999,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,795.7912288313618
4548,74.403,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1209.33837890625,693.1202392578125,258.38916015625,136.575927734375,0.9857674837112427,4021.0,1,964.9617919921875,375.9137496948242,375.33203125,254.02796936035156,0.9713867902755737,18892.0,-1.0,-1.0,400.4246161921624,0.0,0.0,0.0,0.0,0,23.950161506543253,2,0,-1.0,0.0,80.27182570294677,10.733075175388889,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,80.27182570294677
4560,74.599,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1166.08935546875,686.5596313476562,248.82421875,134.3626708984375,0.9337626695632935,3953.0,1,958.5626220703125,379.4383850097656,373.587158203125,254.87860107421875,0.9703733921051025,19030.0,-1.0,-1.0,370.6626566396532,0.0,0.0,0.0,0.0,0,24.146474305777218,2,0,-1.0,0.0,222.82701489706253,37.21430147754759,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,222.82701489706253
4572,74.795,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1145.487060546875,683.0885009765625,243.937744140625,130.386474609375,0.9775403141975403,3856.0,1,953.3623657226562,381.6070861816406,370.9019775390625,252.32470703125,0.9676740765571594,19046.0,-1.0,-1.0,357.4953731561388,0.0,0.0,0.0,0.0,0,24.34278710501117,2,0,-1.0,0.0,106.42536565538941,28.700893507250484,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,106.42536565538941
4584,74.991,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1168.1717529296875,684.97021484375,246.8994140625,134.208251953125,0.9634846448898315,3965.0,1,954.9051513671875,382.19476318359375,374.0595703125,255.5999755859375,0.9599294066429138,19340.0,-1.0,-1.0,370.3452679190457,0.0,0.0,0.0,0.0,0,24.539099904245134,2,0,-1.0,0.0,115.95068448682463,8.40966323333893,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,115.95068448682463
4596,75.188,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1231.4925537109375,707.01708984375,263.67626953125,142.96923828125,0.9779621362686157,4258.0,1,955.292724609375,381.7939147949219,374.30078125,255.36444091796875,0.9660128355026245,19305.0,-1.0,-1.0,426.68074620795,0.0,0.0,0.0,0.0,0,24.7354127034791,2,0,-1.0,0.0,341.5424272403112,2.8402493628625356,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,341.5424272403112
4608,75.384,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1277.7568359375,715.4742431640625,269.67236328125,142.21875,0.9845256209373474,4205.0,1,955.1534423828125,382.25335693359375,374.136962890625,256.19482421875,0.9661230444908142,19296.0,-1.0,-1.0,463.7985646304003,0.0,0.0,0.0,0.0,0,24.93172550271305,2,0,-1.0,0.0,239.5713281519774,2.44553701988809,1,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,239.5713281519774
4620,75.58,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1276.350830078125,711.87158203125,267.3017578125,141.475341796875,0.9775367975234985,4191.0,1,955.173583984375,382.2460021972656,374.678466796875,257.65789794921875,0.9683131575584412,19439.0,-1.0,-1.0,460.2258644288211,0.0,0.0,0.0,0.0,0,25.128038301947015,2,0,-1.0,0.0,19.699690304769103,0.10922565452780765,0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,19.699690304769103
